id,date,state_name,state_code,office_name,office_code,type,category,registrations
176089,01-02-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,2
176096,01-01-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,5
176103,01-07-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,10
176110,01-06-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,13
176118,01-03-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,3
176126,01-05-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,8
176134,01-11-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,3
176142,01-10-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,9
176149,01-09-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,9
176156,01-01-2024,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Cng,Fuel,3
178824,01-04-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,10
178832,01-08-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,10
178840,01-12-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,5
178849,01-02-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,4
178857,01-01-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,10
178865,01-07-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,9
178874,01-06-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,7
178883,01-03-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,1
178892,01-05-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,6
178901,01-11-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,2
178910,01-10-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,9
178919,01-09-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,7
178927,01-01-2024,Karnataka,29,Devanahalli Arto,KA43,Petrol/Cng,Fuel,7
180019,01-04-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,32
180027,01-08-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,90
180036,01-12-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,48
180045,01-02-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,45
180053,01-01-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,108
180060,01-07-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,65
180068,01-06-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,86
180076,01-03-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,53
180085,01-05-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,43
180094,01-11-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,58
180103,01-10-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,59
180112,01-09-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,63
180120,01-01-2024,Karnataka,29,Electronic City Rto,KA51,Petrol/Cng,Fuel,92
183177,01-04-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,26
183186,01-08-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,85
183194,01-12-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,47
183203,01-02-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,17
183211,01-01-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,51
183218,01-07-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,58
183227,01-06-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,46
183235,01-03-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,26
183244,01-05-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,40
183253,01-11-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,58
183262,01-10-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,55
183271,01-09-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,71
183279,01-01-2024,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Cng,Fuel,70
185287,01-04-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,42
185295,01-08-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,70
185304,01-12-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,51
185313,01-02-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,33
185322,01-01-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,53
185331,01-07-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,68
185339,01-06-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,61
185347,01-03-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,60
185355,01-05-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,68
185365,01-11-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,51
185374,01-10-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,49
185383,01-09-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,57
185392,01-01-2024,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Cng,Fuel,87
193723,01-04-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,35
193731,01-08-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,79
193740,01-12-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,81
193749,01-02-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,62
193756,01-01-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,91
193763,01-07-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,65
193772,01-06-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,52
193780,01-03-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,38
193789,01-05-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,63
193799,01-11-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,94
193808,01-10-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,64
193817,01-09-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,116
193826,01-01-2024,Karnataka,29,Yalahanka Rto,KA50,Petrol/Cng,Fuel,158
172992,01-04-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,157
173001,01-08-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,309
173009,01-12-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,191
173018,01-02-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,12
173035,01-07-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,278
173044,01-06-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,304
173054,01-03-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,135
173062,01-05-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,193
173071,01-11-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,322
173080,01-10-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,312
173089,01-09-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,290
173098,01-01-2024,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Ethanol,Fuel,251
173375,01-04-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,134
173383,01-08-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,236
173392,01-12-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,174
173401,01-02-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,6
173419,01-07-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,195
173428,01-06-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,196
173437,01-03-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,93
173446,01-05-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,140
173455,01-11-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,222
173464,01-10-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,262
173473,01-09-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,203
173482,01-01-2024,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Ethanol,Fuel,213
173739,01-04-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,129
173747,01-08-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,209
173755,01-12-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,127
173764,01-02-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,21
173778,01-07-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,186
173787,01-06-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,191
173796,01-03-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,100
173805,01-05-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,142
173814,01-11-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,193
173822,01-10-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,174
173830,01-09-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,239
173839,01-01-2024,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Ethanol,Fuel,151
174101,01-04-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,132
174109,01-08-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,255
174118,01-12-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,197
174127,01-02-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,7
174142,01-07-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,180
174151,01-06-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,206
174160,01-03-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,116
174169,01-05-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,145
174178,01-11-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,348
174187,01-10-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,304
174196,01-09-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,253
174205,01-01-2024,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Ethanol,Fuel,221
174463,01-04-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,93
174471,01-08-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,242
174480,01-12-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,165
174488,01-02-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,1
174503,01-07-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,142
174512,01-06-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,177
174520,01-03-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,91
174529,01-05-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,131
174537,01-11-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,227
174546,01-10-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,261
174555,01-09-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,234
174563,01-01-2024,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Ethanol,Fuel,216
176067,01-04-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,34
176074,01-08-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,66
176082,01-12-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,48
176090,01-02-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,1
176104,01-07-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,42
176111,01-06-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,48
176119,01-03-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,19
176127,01-05-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,54
176135,01-11-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,69
176143,01-10-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,88
176150,01-09-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,51
176157,01-01-2024,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Ethanol,Fuel,55
178825,01-04-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,7
178833,01-08-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,32
178841,01-12-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,25
178866,01-07-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,14
178875,01-06-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,10
178884,01-03-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,1
178893,01-05-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,15
178902,01-11-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,29
178911,01-10-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,37
178920,01-09-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,23
178928,01-01-2024,Karnataka,29,Devanahalli Arto,KA43,Petrol/Ethanol,Fuel,22
180020,01-04-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,122
180028,01-08-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,262
180037,01-12-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,186
180046,01-02-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,1
180061,01-07-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,242
180069,01-06-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,235
180077,01-03-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,79
180086,01-05-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,188
180095,01-11-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,217
180104,01-10-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,246
180113,01-09-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,270
180121,01-01-2024,Karnataka,29,Electronic City Rto,KA51,Petrol/Ethanol,Fuel,188
183178,01-04-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,24
183187,01-08-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,62
183195,01-12-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,28
183204,01-02-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,2
183219,01-07-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,27
183228,01-06-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,38
183236,01-03-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,19
183245,01-05-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,28
183254,01-11-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,42
183263,01-10-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,27
183272,01-09-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,53
183280,01-01-2024,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Ethanol,Fuel,43
185288,01-04-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,216
185296,01-08-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,436
185305,01-12-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,321
185314,01-02-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,14
185332,01-07-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,360
185340,01-06-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,334
185348,01-03-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,141
185356,01-05-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,267
185366,01-11-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,353
185375,01-10-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,326
185384,01-09-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,358
185393,01-01-2024,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Ethanol,Fuel,332
193724,01-04-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,47
193732,01-08-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,78
193741,01-12-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,76
193764,01-07-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,76
193773,01-06-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,60
193781,01-03-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,11
193790,01-05-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,41
193800,01-11-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,107
193809,01-10-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,98
193818,01-09-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,95
193827,01-01-2024,Karnataka,29,Yalahanka Rto,KA50,Petrol/Ethanol,Fuel,97
172993,01-04-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,241
173002,01-08-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,337
173010,01-12-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,282
173019,01-02-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,280
173027,01-01-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,204
173036,01-07-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,251
173045,01-06-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,194
173055,01-03-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,410
173063,01-05-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,185
173072,01-11-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,216
173081,01-10-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,223
173090,01-09-2023,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,245
173099,01-01-2024,Karnataka,29,Bengaluru Central Rto,KA1,Petrol/Hybrid,Fuel,258
173376,01-04-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,323
173384,01-08-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,321
173393,01-12-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,282
173402,01-02-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,318
173410,01-01-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,280
173420,01-07-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,323
173429,01-06-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,298
173438,01-03-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,454
173447,01-05-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,243
173456,01-11-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,367
173465,01-10-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,271
173474,01-09-2023,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,255
173483,01-01-2024,Karnataka,29,Bengaluru East Rto,KA3,Petrol/Hybrid,Fuel,208
173740,01-04-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,236
173748,01-08-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,193
173756,01-12-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,208
173765,01-02-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,240
173772,01-01-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,169
173779,01-07-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,147
173788,01-06-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,198
173797,01-03-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,249
173806,01-05-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,182
173815,01-11-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,233
173823,01-10-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,179
173831,01-09-2023,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,166
173840,01-01-2024,Karnataka,29,Bengaluru North Rto,KA4,Petrol/Hybrid,Fuel,211
174102,01-04-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,259
174110,01-08-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,302
174119,01-12-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,199
174128,01-02-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,376
174135,01-01-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,311
174143,01-07-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,241
174152,01-06-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,336
174161,01-03-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,387
174170,01-05-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,275
174179,01-11-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,255
174188,01-10-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,341
174197,01-09-2023,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,301
174206,01-01-2024,Karnataka,29,Bengaluru South Rto,KA5,Petrol/Hybrid,Fuel,281
174464,01-04-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,134
174472,01-08-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,220
174481,01-12-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,113
174489,01-02-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,192
174496,01-01-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,155
174504,01-07-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,147
174513,01-06-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,242
174521,01-03-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,313
174530,01-05-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,109
174538,01-11-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,164
174547,01-10-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,152
174556,01-09-2023,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,133
174564,01-01-2024,Karnataka,29,Bengaluru West Rto,KA2,Petrol/Hybrid,Fuel,156
176068,01-04-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,8
176075,01-08-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,9
176083,01-12-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,7
